cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,173.22,,1072.06,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1812628,A2,SE-S1646675,202408229675252834,22-AUG-24,2024,1809070,18-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,162.5,,3673.17,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1812638,A2,SE-S1597781,202408229675252871,22-AUG-24,2024,1809081,04-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,300.63,,3673.17,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1812638,A2,SE-S1597793,202408229675252874,22-AUG-24,2024,1809081,04-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,112.32,,3356.78,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1812639,A2,SE-S1597673,202408229675252877,22-AUG-24,2024,1809082,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,152.43,,3356.78,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1812639,A2,SE-S1597677,202408229675252876,22-AUG-24,2024,1809082,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,160.45,,3356.78,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1812639,A2,SE-S1597669,202408229675252875,22-AUG-24,2024,1809082,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,296.83,,3356.78,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1812639,A2,SE-S1597681,202408229675252878,22-AUG-24,2024,1809082,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,11.09,,2625.52,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1812640,A2,SE-S1597545,202408229675252881,22-AUG-24,2024,1809083,21-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,15.05,,2625.52,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1812640,A2,SE-S1597549,202408229675252880,22-AUG-24,2024,1809083,21-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,15.85,,2625.52,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1812640,A2,SE-S1597541,202408229675252879,22-AUG-24,2024,1809083,21-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,29.32,,2625.52,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1812640,A2,SE-S1597553,202408229675252882,22-AUG-24,2024,1809083,21-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,24.61,,1903.49,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1812641,A2,SE-S1597053,202408229675252885,22-AUG-24,2024,1809084,14-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,7.56,,2531.65,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1815136,N,SE-S1672617,202409129675421573,12-SEP-24,2024,,12-SEP-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,10.26,,2531.65,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1815136,N,SE-S1672621,202409129675421572,12-SEP-24,2024,,12-SEP-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,10.8,,2531.65,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1815136,N,SE-S1672613,202409129675421571,12-SEP-24,2024,,12-SEP-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,19.98,,2531.65,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1815136,N,SE-S1672625,202409129675421574,12-SEP-24,2024,,12-SEP-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,16.85,,745.18,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1812629,A2,SE-S1639425,202408229675252837,22-AUG-24,2024,1809071,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,22.87,,745.18,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1812629,A2,SE-S1639429,202408229675252836,22-AUG-24,2024,1809071,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,24.08,,745.18,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1812629,A2,SE-S1639421,202408229675252835,22-AUG-24,2024,1809071,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,8.57,,4605.09,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1791153,N,SE-S1632879,202406209649338504,20-JUN-24,2024,,20-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,11.63,,4605.09,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1791153,N,SE-S1632883,202406209649338503,20-JUN-24,2024,,20-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,12.24,,4605.09,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1791153,N,SE-S1632875,202406209649338502,20-JUN-24,2024,,20-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,22.64,,4605.09,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1791153,N,SE-S1632887,202406209649338505,20-JUN-24,2024,,20-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,65.38,,1856.09,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809069,A1,SE-S1646815,202408099666154471,09-AUG-24,2024,1806146,25-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,31.83,,84.12,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1808772,N,SE-S1650279,202408089666127420,08-AUG-24,2024,,08-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,43.2,,84.12,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1808772,N,SE-S1650283,202408089666127419,08-AUG-24,2024,,08-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,45.47,,84.12,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1808772,N,SE-S1650275,202408089666127419,08-AUG-24,2024,,08-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,84.12,,84.12,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1808772,N,SE-S1650287,202408089666127420,08-AUG-24,2024,,08-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,24.61,,1903.49,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809084,A1,SE-S1597053,202408099666154546,09-AUG-24,2024,1763627,14-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,33.4,,1903.49,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809084,A1,SE-S1597057,202408099666154545,09-AUG-24,2024,1763627,14-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,35.15,,1903.49,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809084,A1,SE-S1597049,202408099666154544,09-AUG-24,2024,1763627,14-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,.13,,1861.5,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809085,A1,SE-S1587385,202408099666154550,09-AUG-24,2024,1762517,07-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,.13,,1861.5,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809085,A1,SE-S1587277,202408099666154548,09-AUG-24,2024,1762517,07-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,.13,,1861.5,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809085,A1,SE-S1587285,202408099666154551,09-AUG-24,2024,1762517,07-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,.13,,1861.5,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809085,A1,SE-S1587281,202408099666154549,09-AUG-24,2024,1762517,07-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,112.32,,3356.78,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809082,A1,SE-S1597673,202408099666154538,09-AUG-24,2024,1766516,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,152.43,,3356.78,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809082,A1,SE-S1597677,202408099666154537,09-AUG-24,2024,1766516,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,160.45,,3356.78,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809082,A1,SE-S1597669,202408099666154536,09-AUG-24,2024,1766516,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,296.83,,3356.78,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809082,A1,SE-S1597681,202408099666154539,09-AUG-24,2024,1766516,28-MAR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,16.85,,4910.85,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1796170,N,SE-S1639425,202407119653114294,11-JUL-24,2024,,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,22.87,,4910.85,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1796170,N,SE-S1639429,202407119653114293,11-JUL-24,2024,,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,24.08,,4910.85,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1796170,N,SE-S1639421,202407119653114292,11-JUL-24,2024,,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,44.54,,4910.85,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1796170,N,SE-S1639433,202407119653114295,11-JUL-24,2024,,11-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,11.51,,122.84,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809077,A1,SE-S1621997,202408099666154518,09-AUG-24,2024,1787582,06-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,15.61,,122.84,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809077,A1,SE-S1622001,202408099666154517,09-AUG-24,2024,1787582,06-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,16.44,,122.84,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809077,A1,SE-S1621993,202408099666154516,09-AUG-24,2024,1787582,06-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,30.41,,122.84,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809077,A1,SE-S1622005,202408099666154519,09-AUG-24,2024,1787582,06-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,37.49,,4353.21,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809078,A1,SE-S1608609,202408099666154522,09-AUG-24,2024,1779712,25-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,50.87,,4353.21,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809078,A1,SE-S1608613,202408099666154521,09-AUG-24,2024,1779712,25-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,53.55,,4353.21,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809078,A1,SE-S1608605,202408099666154520,09-AUG-24,2024,1779712,25-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,99.07,,4353.21,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809078,A1,SE-S1608617,202408099666154523,09-AUG-24,2024,1779712,25-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,49.98,,4226.54,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809079,A1,SE-S1608497,202408099666154526,09-AUG-24,2024,1777637,18-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,68.73,,4226.54,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809079,A1,SE-S1608493,202408099666154524,09-AUG-24,2024,1777637,18-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,71.85,,4226.54,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809079,A1,SE-S1608501,202408099666154525,09-AUG-24,2024,1777637,18-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,121.83,,4226.54,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809079,A1,SE-S1608505,202408099666154527,09-AUG-24,2024,1777637,18-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,9.12,,398.75,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809072,A1,SE-S1633235,202408099666154482,09-AUG-24,2024,1793789,04-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,30.41,,4226.54,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1787582,N,SE-S1622005,202406069648860160,06-JUN-24,2024,,06-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,21.21,,4226.54,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1786537,N,SE-S1621817,202405309648804011,30-MAY-24,2024,,30-MAY-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,22.33,,4226.54,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1786537,N,SE-S1621809,202405309648804011,30-MAY-24,2024,,30-MAY-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,41.31,,4226.54,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1786537,N,SE-S1621821,202405309648804012,30-MAY-24,2024,,30-MAY-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,9.12,,4605.09,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1793789,N,SE-S1633235,202407049652565489,04-JUL-24,2024,,04-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,12.37,,4605.09,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1793789,N,SE-S1633239,202407049652565488,04-JUL-24,2024,,04-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,13.03,,4605.09,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1793789,N,SE-S1633231,202407049652565487,04-JUL-24,2024,,04-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,24.1,,4605.09,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1793789,N,SE-S1633243,202407049652565490,04-JUL-24,2024,,04-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,84.68,,4910.85,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1803798,N,SE-S1646667,202407189661283514,18-JUL-24,2024,,18-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,88.53,,4910.85,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1803798,N,SE-S1646671,202407189661283513,18-JUL-24,2024,,18-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,173.22,,4910.85,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1803798,N,SE-S1646675,202407189661283515,18-JUL-24,2024,,18-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,22.46,,1856.09,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1813354,N,SE-S1662053,202408299675293674,29-AUG-24,2024,,29-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,23.65,,1856.09,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1813354,N,SE-S1662045,202408299675293673,29-AUG-24,2024,,29-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,G,MT,00,S,DEMOCRATIC PARTY,43.75,,1856.09,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1813354,N,SE-S1662057,202408299675293676,29-AUG-24,2024,,29-AUG-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,65.38,,4910.85,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1806146,N,SE-S1646815,202407259665729726,25-JUL-24,2024,,25-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,88.72,,4910.85,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1806146,N,SE-S1646819,202407259665729725,25-JUL-24,2024,,25-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,93.39,,4910.85,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1806146,N,SE-S1646811,202407259665729724,25-JUL-24,2024,,25-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,172.78,,4910.85,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1806146,N,SE-S1646823,202407259665729727,25-JUL-24,2024,,25-JUL-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,19.11,,4605.09,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1788937,N,SE-S1625595,202406139648972556,13-JUN-24,2024,,13-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,25.93,,4605.09,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1788937,N,SE-S1625599,202406139648972555,13-JUN-24,2024,,13-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,27.3,,4605.09,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1788937,N,SE-S1625591,202406139648972554,13-JUN-24,2024,,13-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,50.5,,4605.09,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1788937,N,SE-S1625603,202406139648972557,13-JUN-24,2024,,13-JUN-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,49.22,,3985.56,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809080,A1,SE-S1601519,202408099666154530,09-AUG-24,2024,1770107,11-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,66.79,,3985.56,S,PHONEBANK PAYROLL SERVICES(ESTIMATE),LAV SERVICES LLC,1809080,A1,SE-S1601523,202408099666154529,09-AUG-24,2024,1770107,11-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,70.31,,3985.56,S,LEADS / PHONE LISTS(ESTIMATE),CLOUD DATA SERVICES,1809080,A1,SE-S1601515,202408099666154528,09-AUG-24,2024,1770107,11-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,130.07,,3985.56,S,PHONEBANK IT/TECH SUPPORT(ESTIMATE),WIRED4DATA,1809080,A1,SE-S1601527,202408099666154531,09-AUG-24,2024,1770107,11-APR-24
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,113.75,,3673.17,S,CAGING AND DATABASE SERVICES(ESTIMATE),STANDARD DATA SERVICES LLC,1809081,A1,SE-S1597785,202408099666154534,09-AUG-24,2024,1767633,04-APR-24
